POLICY_YEAR,CC_BAND_GROUP,AGE_FLOOR2,FUEL_TYPE_GROUP,NCB,zero_dep_flag,IDV_BAND,WRITTEN_PREMIUM,POLICY_COUNT,IDV,CLAIM_COUNT,INCURRED_CLAIM,VEHICLE_MAKE,AVG_IDV,FUEL_AGE_NILDEP,NCB_ADJ_POLICY_COUNT,Severity_by_IDV,Severity
2016,1301 to 1500,4,1Petrol,45,YES,3to5Lakh,45277,9,3791450,6,282284,MakeE,421272,1Petrol5NO,4.95,0.111679173,47047.33333
2016,1301 to 1500,4,1Petrol,45,YES,3to5Lakh,387748,83,35116923,15,270191,Others,423095,1Petrol5NO,45.65,0.042573686,18012.73333
2016,1301 to 1500,4,1Petrol,45,YES,3to5Lakh,7128,1,357250,0,0,Others,357250,1Petrol4YES,0.55,,
2016,1301 to 1500,4,1Petrol,45,YES,3to5Lakh,21252,5,1946850,5,66383,Others,389370,1Petrol5NO,2.75,0.034097645,13276.6
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,43840,8,4459158,2,43578,1MakeA,557394,1Petrol5NO,4.4,0.039090788,21789
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,4544,1,651925,0,0,1MakeA,651925,1Petrol4YES,0.55,,
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,3332,1,529502,0,0,MakeB,529502,1Petrol4YES,0.55,,
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,156043,26,15544681,2,24396,MakeC,597872,1Petrol5NO,14.3,0.020402349,12198
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,468723,75,44100582,12,359246,MakeD,588007,1Petrol5NO,41.25,0.050912877,29937.16667
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,29087,5,2987944,1,24279,MakeD,597588,1Petrol5NO,2.75,0.040628271,24279
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,23963,3,1669395,0,0,MakeD,556465,1Petrol4YES,1.65,,
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,138226,20,12358498,2,37711,MakeE,617924,1Petrol5NO,11,0.030514226,18855.5
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,10572,1,607500,0,0,MakeE,607500,1Petrol4YES,0.55,,
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,336073,50,32241052,11,292824,Others,644821,1Petrol5NO,27.5,0.041283336,26620.36364
2016,1301 to 1500,4,1Petrol,45,YES,5to10Lakh,16352,3,1669121,1,10510,Others,556373,1Petrol5NO,1.65,0.018890182,10510
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,10672,4,1039316,0,0,MakeB,259829,1Petrol4NO,2,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,191025,82,21561270,8,121722,MakeC,262942,1Petrol5NO,41,0.057865353,15215.25
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,5430,2,470834,1,45902,MakeC,235417,1Petrol5NO,1,0.194981671,45902
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,2010,1,300000,0,0,MakeC,300000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,4155,2,534000,0,0,MakeC,267000,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,15041,7,1410292,0,0,MakeD,201470,1Petrol4NO,3.5,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,94697,37,9530098,1,9468,MakeE,257570,1Petrol5NO,18.5,0.036758908,9468
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,2106,1,270000,0,0,MakeE,270000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,3057,2,380000,0,0,MakeE,190000,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,44971,19,4950196,0,0,Others,260536,1Petrol4NO,9.5,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,4317,2,544500,0,0,Others,272250,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,1<3Lakh,2814,1,252000,0,0,Others,252000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,32397,8,3395500,0,0,1MakeA,424437,1Petrol4NO,4,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,15714,5,1836881,0,0,1MakeA,367376,1Petrol4NO,2.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,5092,2,788125,0,0,1MakeA,394062,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,27453,9,3524929,0,0,MakeB,391658,1Petrol4NO,4.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,4215,1,387000,0,0,MakeB,387000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,309059,101,40214416,9,98231,MakeC,398162,1Petrol5NO,50.5,0.027412312,10914.55556
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,3837,1,302536,0,0,MakeC,302536,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,2729,1,342143,2,19520,MakeC,342143,1Petrol5NO,0.5,0.028526084,9760
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,13851,4,1598613,0,0,MakeC,399653,1Petrol4NO,2,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,278006,77,32998149,9,141401,MakeD,428547,1Petrol5NO,38.5,0.036661575,15711.22222
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,2678,1,479588,0,0,MakeD,479588,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,7466,2,817722,0,0,MakeD,408861,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,215886,67,26300109,3,23411,MakeE,392538,1Petrol5NO,33.5,0.019879981,7803.666667
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,1961,1,365300,1,17381,MakeE,365300,1Petrol5NO,0.5,0.047580071,17381
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,2659,1,405000,0,0,MakeE,405000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,10518,2,771428,1,20424,MakeE,385714,1Petrol5NO,1,0.05295115,20424
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,197891,63,24390559,10,296427,Others,387151,1Petrol5NO,31.5,0.076566105,29642.7
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,8841,3,1266663,0,0,Others,422221,1Petrol4NO,1.5,,
2016,1301 to 1500,4,1Petrol,50,NO,3to5Lakh,12256,4,1500588,0,0,Others,375147,1Petrol4NO,2,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,4228,1,717925,1,15050,1MakeA,717925,1Petrol5NO,0.5,0.020963193,15050
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,6332,2,1151259,0,0,MakeB,575629,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,71805,18,11011185,4,71685,MakeC,611732,1Petrol5NO,9,0.029295893,17921.25
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,4704,1,630000,0,0,MakeC,630000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,177325,37,23197176,3,61829,MakeD,626950,1Petrol5NO,18.5,0.032872866,20609.66667
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,7587,2,1311200,0,0,MakeD,655600,1Petrol4NO,1,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,13579,3,1954626,0,0,MakeD,651542,1Petrol4NO,1.5,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,80048,20,12208609,4,87572,MakeE,610430,1Petrol5NO,10,0.035864856,21893
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,3316,1,565000,0,0,MakeE,565000,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,4030,1,672117,0,0,MakeE,672117,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,62087,15,9588261,2,153337,Others,639217,1Petrol5NO,7.5,0.119941197,76668.5
2016,1301 to 1500,4,1Petrol,50,NO,5to10Lakh,3343,1,552852,0,0,Others,552852,1Petrol4NO,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,1<3Lakh,2953,1,200000,0,0,MakeB,200000,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,1<3Lakh,37912,14,3663232,2,55472,MakeC,261659,1Petrol5NO,7,0.106000384,27736
2016,1301 to 1500,4,1Petrol,50,YES,1<3Lakh,24852,8,2230075,1,13447,MakeE,278759,1Petrol5NO,4,0.048238736,13447
2016,1301 to 1500,4,1Petrol,50,YES,1<3Lakh,7057,2,565292,1,22500,Others,282646,1Petrol5NO,1,0.079604877,22500
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,17041,4,1620000,0,0,1MakeA,405000,1Petrol4YES,2,,
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,3265,1,366666,0,0,1MakeA,366666,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,181057,46,18643964,4,193261,MakeC,405303,1Petrol5NO,23,0.119207562,48315.25
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,4822,1,431730,0,0,MakeC,431730,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,3116,1,360000,1,18210,MakeC,360000,1Petrol5NO,0.5,0.050583333,18210
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,184845,40,17316560,1,24127,MakeD,432914,1Petrol5NO,20,0.055731623,24127
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,5080,1,413000,1,13002,MakeD,413000,1Petrol5NO,0.5,0.03148184,13002
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,95328,24,9642631,9,241938,MakeE,401776,1Petrol5NO,12,0.06690788,26882
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,9526,2,765000,2,106299,MakeE,382500,1Petrol5NO,1,0.138952941,53149.5
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,82085,20,8041465,4,79732,Others,402073,1Petrol5NO,10,0.049575544,19933
2016,1301 to 1500,4,1Petrol,50,YES,3to5Lakh,7121,1,465000,0,0,Others,465000,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,26571,6,4059844,0,0,1MakeA,676640,1Petrol4YES,3,,
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,51315,11,6350620,0,0,MakeC,577329,1Petrol4YES,5.5,,
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,10148,2,1261450,1,49110,MakeC,630725,1Petrol5NO,1,0.077862777,49110
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,172828,29,18210073,6,254239,MakeD,627933,1Petrol5NO,14.5,0.067480335,42373.16667
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,38148,8,5549814,1,22910,MakeE,693726,1Petrol5NO,4,0.03302453,22910
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,4900,1,687151,0,0,MakeE,687151,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,108748,22,14322779,3,33650,Others,651035,1Petrol5NO,11,0.017228966,11216.66667
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,4417,1,519898,0,0,Others,519898,1Petrol4YES,0.5,,
2016,1301 to 1500,4,1Petrol,50,YES,5to10Lakh,9448,2,1115000,0,0,Others,557500,1Petrol4YES,1,,
2016,1301 to 1500,4,1Petrol,65,NO,1<3Lakh,3630,1,88000,0,0,MakeD,88000,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,3to5Lakh,3127,1,400000,0,0,1MakeA,400000,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,3to5Lakh,2282,1,500000,0,0,MakeC,500000,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,3to5Lakh,13105,4,1945700,0,0,MakeD,486425,1Petrol4NO,1.4,,
2016,1301 to 1500,4,1Petrol,65,NO,3to5Lakh,7303,3,1239000,0,0,MakeE,413000,1Petrol4NO,1.05,,
2016,1301 to 1500,4,1Petrol,65,NO,3to5Lakh,2122,1,380000,0,0,Others,380000,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,5to10Lakh,3390,1,623577,0,0,1MakeA,623577,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,5to10Lakh,3041,1,650000,0,0,MakeC,650000,1Petrol4NO,0.35,,
2016,1301 to 1500,4,1Petrol,65,NO,5to10Lakh,5082,1,650000,2,71304,MakeE,650000,1Petrol5NO,0.35,0.054849231,35652
2016,1301 to 1500,4,1Petrol,65,NO,5to10Lakh,4790,2,1218700,0,0,Others,609350,1Petrol4NO,0.7,,
2016,1301 to 1500,4,1Petrol,65,YES,3to5Lakh,5765,2,654634,0,0,MakeC,327317,1Petrol4YES,0.7,,
2016,1301 to 1500,4,1Petrol,65,YES,3to5Lakh,3142,1,450000,0,0,MakeD,450000,1Petrol4YES,0.35,,
2016,1301 to 1500,4,1Petrol,65,YES,3to5Lakh,2628,1,433750,0,0,Others,433750,1Petrol4YES,0.35,,
2016,1301 to 1500,4,1Petrol,65,YES,5to10Lakh,7588,2,1525000,0,0,MakeD,762500,1Petrol4YES,0.7,,
2016,1301 to 1500,4,1Petrol,65,YES,5to10Lakh,5914,2,1131000,0,0,Others,565500,1Petrol4YES,0.7,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,10to15Lakh,24501,2,2110125,1,40595,Others,1055062,1Petrol5NO,2,0.038476394,40595
2016,1301 to 1500,4,Diesel&Others,1<20,NO,10to15Lakh,14260,1,1190000,0,0,Others,1190000,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,10to15Lakh,17535,1,1017350,0,0,Others,1017350,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,1711749,414,109245765,69,1010297,MakeC,263878,1Petrol5NO,414,0.05548757,14641.98551
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,45386,10,2732256,4,47106,MakeC,273225,1Petrol5NO,10,0.043101744,11776.5
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,23822,6,1500666,0,0,MakeC,250111,Diesel&Others4NO,6,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,13239,2,535000,0,0,MakeD,267500,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,635793,150,41338216,33,622368,MakeE,275588,1Petrol5NO,150,0.068434145,18859.63636
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,21348,4,1200000,1,17530,MakeE,300000,1Petrol5NO,4,0.058433333,17530
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,23889,5,1393061,0,0,MakeE,278612,Diesel&Others4NO,5,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,933566,224,59832545,27,661117,Others,267109,1Petrol5NO,224,0.091669551,24485.81481
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,8809,2,600000,0,0,Others,300000,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,1<3Lakh,31910,6,1698040,1,40399,Others,283006,1Petrol5NO,6,0.142749287,40399
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,29600,5,2162270,0,0,1MakeA,432454,Diesel&Others4NO,5,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,6381,1,400000,0,0,1MakeA,400000,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,2044647,358,132587832,64,1782696,MakeC,370357,1Petrol5NO,358,0.075210188,27854.625
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,14239,2,700250,1,8810,MakeC,350125,1Petrol5NO,2,0.025162442,8810
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,71702,10,3751350,0,0,MakeC,375135,Diesel&Others4NO,10,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,108914,17,6457618,7,175171,MakeC,379859,1Petrol5NO,17,0.065878051,25024.42857
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,148078,22,9392128,1,14920,MakeD,426914,1Petrol5NO,22,0.034948416,14920
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,5078,1,369000,0,0,MakeD,369000,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,3668118,627,248191053,141,3140913,MakeE,395839,1Petrol5NO,627,0.056275351,22275.97872
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,14967,3,1113334,0,0,MakeE,371111,Diesel&Others4NO,3,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,91795,15,6047724,4,66091,MakeE,403181,1Petrol5NO,15,0.040980913,16522.75
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,200123,31,12226561,7,129991,MakeE,394405,1Petrol5NO,31,0.047083921,18570.14286
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,2615645,427,173692581,88,2242697,Others,406774,1Petrol5NO,427,0.062651942,25485.19318
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,11536,2,981599,0,0,Others,490799,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,90001,13,5706169,2,72543,Others,438936,1Petrol5NO,13,0.082635039,36271.5
2016,1301 to 1500,4,Diesel&Others,1<20,NO,3to5Lakh,180254,23,9306608,4,135381,Others,404635,1Petrol5NO,23,0.083643874,33845.25
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,12285,1,550000,0,0,1MakeA,550000,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,236621,29,17560001,7,351827,MakeC,605517,1Petrol5NO,29,0.083005064,50261
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,20529,2,1239287,0,0,MakeC,619643,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,23964,3,1751000,0,0,MakeD,583666,Diesel&Others4NO,3,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,16654,2,1035868,0,0,MakeD,517934,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,286800,36,20958245,5,69763,MakeE,582173,1Petrol5NO,36,0.023966396,13952.6
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,37189,4,2620830,1,18555,MakeE,655207,1Petrol5NO,4,0.028319273,18555
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,14047,2,1035000,0,0,MakeE,517500,Diesel&Others4NO,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,31094,4,2510068,1,7656,MakeE,627517,1Petrol5NO,4,0.012200466,7656
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,2696780,297,188830676,62,4071525,Others,635793,1Petrol5NO,297,0.103287869,65669.75806
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,13243,1,925000,0,0,Others,925000,Diesel&Others4NO,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,134243,14,9017655,1,38053,Others,644118,1Petrol5NO,14,0.059077665,38053
2016,1301 to 1500,4,Diesel&Others,1<20,NO,5to10Lakh,79175,8,4799650,3,22301,Others,599956,1Petrol5NO,8,0.012390348,7433.666667
2016,1301 to 1500,4,Diesel&Others,1<20,YES,10to15Lakh,175894,9,11112012,3,106633,Others,1234668,1Petrol5NO,9,0.028788576,35544.33333
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,715002,124,34374085,57,1924937,MakeC,277210,1Petrol5NO,124,0.121823817,33770.82456
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,6214,1,282649,0,0,MakeC,282649,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,19581,3,785000,2,35921,MakeC,261666,1Petrol5NO,3,0.068638854,17960.5
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,19257,4,1070000,3,67851,MakeC,267500,1Petrol5NO,4,0.084549533,22617
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,6402,1,245000,0,0,MakeD,245000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,184782,33,9406600,17,463811,MakeE,285048,1Petrol5NO,33,0.095713542,27283
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,11272,2,600000,2,52272,MakeE,300000,1Petrol5NO,2,0.08712,26136
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,401931,70,18970320,31,964145,Others,271004,1Petrol5NO,70,0.114763568,31101.45161
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,6402,1,300000,0,0,Others,300000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,4117,1,298584,0,0,Others,298584,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,1<3Lakh,6470,1,260000,0,0,Others,260000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,18994,2,1000000,1,58040,1MakeA,500000,1Petrol5NO,2,0.11608,58040
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,1920186,250,93942261,114,3158775,MakeC,375769,1Petrol5NO,250,0.073738252,27708.55263
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,53105,7,2626408,2,6876,MakeC,375201,1Petrol5NO,7,0.009163085,3438
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,67373,9,3253988,7,142200,MakeC,361554,1Petrol5NO,9,0.056186001,20314.28571
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,175976,20,8649728,7,157899,MakeD,432486,1Petrol5NO,20,0.052156553,22557
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,7952,1,500000,0,0,MakeD,500000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,5242637,655,268702374,398,11770022,MakeE,410232,1Petrol5NO,655,0.07208817,29572.9196
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,19273,2,800000,0,0,MakeE,400000,Diesel&Others4YES,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,142421,16,6584157,8,192646,MakeE,411509,1Petrol5NO,16,0.058518046,24080.75
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,359959,42,17608797,31,586670,MakeE,419257,1Petrol5NO,42,0.045138985,18924.83871
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,4367704,530,220461745,233,6870427,Others,415965,1Petrol5NO,530,0.070887627,29486.81116
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,13357,1,500000,0,0,Others,500000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,159632,21,8517470,12,326696,Others,405593,1Petrol5NO,21,0.067122984,27224.66667
2016,1301 to 1500,4,Diesel&Others,1<20,YES,3to5Lakh,217420,23,9428009,16,268595,Others,409913,1Petrol5NO,23,0.040953006,16787.1875
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,37734,3,1750000,2,50907,1MakeA,583333,1Petrol5NO,3,0.043634571,25453.5
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,394470,37,22166764,8,818958,MakeC,599101,1Petrol5NO,37,0.170872065,102369.75
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,12003,1,625000,0,0,MakeC,625000,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,23280,2,1094786,1,1430,MakeC,547393,1Petrol5NO,2,0.002612383,1430
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,102167,10,5434914,1,18417,MakeD,543491,1Petrol5NO,10,0.033886461,18417
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,7268,1,542267,0,0,MakeD,542267,Diesel&Others4YES,1,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,26991,2,1248000,0,0,MakeD,624000,Diesel&Others4YES,2,,
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,590809,59,34024891,34,606903,MakeE,576693,1Petrol5NO,59,0.030952493,17850.08824
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,42909,4,2191000,2,105104,MakeE,547750,1Petrol5NO,4,0.095941579,52552
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,6716617,555,352376541,241,11753284,Others,634912,1Petrol5NO,555,0.076811843,48768.81328
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,340700,28,18477517,7,214759,Others,659911,1Petrol5NO,28,0.046490879,30679.85714
2016,1301 to 1500,4,Diesel&Others,1<20,YES,5to10Lakh,287794,22,13192568,17,474033,Others,599662,1Petrol5NO,22,0.046500004,27884.29412
2016,1301 to 1500,4,Diesel&Others,20,NO,10to15Lakh,9327,1,1114700,0,0,Others,1114700,Diesel&Others4NO,0.8,,
2016,1301 to 1500,4,Diesel&Others,20,NO,10to15Lakh,9917,1,1199000,0,0,Others,1199000,Diesel&Others4NO,0.8,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,7706,2,460000,0,0,1MakeA,230000,Diesel&Others4NO,1.6,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,499239,145,38441038,13,600941,MakeC,265110,1Petrol5NO,116,0.174365829,46226.23077
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,6560,2,560000,0,0,MakeC,280000,Diesel&Others4NO,1.6,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,8115,2,550000,0,0,MakeC,275000,Diesel&Others4NO,1.6,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,16808,5,1361666,0,0,MakeC,272333,Diesel&Others4NO,4,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,118164,35,9398472,7,65851,MakeE,268527,1Petrol5NO,28,0.035032822,9407.285714
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,3063,1,300000,0,0,MakeE,300000,Diesel&Others4NO,0.8,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,9787,2,543240,0,0,MakeE,271620,Diesel&Others4NO,1.6,,
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,252271,71,19416373,10,259178,Others,273470,1Petrol5NO,56.8,0.094773818,25917.8
2016,1301 to 1500,4,Diesel&Others,20,NO,1<3Lakh,3829,1,300000,0,0,Others,300000,Diesel&Others4NO,0.8,,
